,city,state,address,geom,latitude,longitude
2348,Tonalea,AZ,"Tonalea,AZ,USA","(36.3228528, -110.9511442)",36.3228528,-110.9511442
2349,Garden Grove,CA,"Garden Grove,CA,USA","(33.7746292, -117.9463717)",33.7746292,-117.9463717
2350,Huron,CA,"Huron,CA,USA","(36.213448, -120.07103080846241)",36.213448,-120.07103080846241
2351,Blackwell,OK,"Blackwell,OK,USA","(36.8044767, -97.2828207)",36.8044767,-97.2828207
2352,Auburn,ME,"Auburn,ME,USA","(44.0978509, -70.2311655)",44.0978509,-70.2311655
2353,Ashland,WI,"Ashland,WI,USA","(46.2062319, -90.6802594)",46.2062319,-90.6802594
2354,Montgomery Creek,KY,"Montgomery Creek,KY,USA","(36.7098339, -87.32894)",36.7098339,-87.32894
2355,Inman,SC,"Inman,SC,USA","(35.0470617, -82.0901088)",35.0470617,-82.0901088
2356,Montgomery,NY,"Montgomery,NY,USA","(41.5275938, -74.236816)",41.5275938,-74.236816
2357,Pearl River County,MS,"Pearl River County,MS,USA","(30.7761973, -89.5984726)",30.7761973,-89.5984726
2358,Indian River County,FL,"Indian River County,FL,USA","(27.7041555, -80.5894422)",27.7041555,-80.5894422
2359,Joliet,IL,"Joliet,IL,USA","(41.5263603, -88.0840212)",41.5263603,-88.0840212
2360,Havre de Grace,MD,"Havre de Grace,MD,USA","(39.5489964, -76.0914718)",39.5489964,-76.0914718
2361,Gorham,ME,"Gorham,ME,USA","(43.6796943, -70.4429342)",43.6796943,-70.4429342
2362,Collierville,TN,"Collierville,TN,USA","(35.042036, -89.6645266)",35.042036,-89.6645266
2363,Ardsley,NY,"Ardsley,NY,USA","(41.0106531, -73.8437452)",41.0106531,-73.8437452
2364,Davidsonville,MD,"Davidsonville,MD,USA","(38.9228697, -76.6277374)",38.9228697,-76.6277374
2365,Indialantic,FL,"Indialantic,FL,USA","(28.0914926, -80.5662467)",28.0914926,-80.5662467
2366,Trinity,NC,"Trinity,NC,USA","(35.8947375, -79.9909647)",35.8947375,-79.9909647
2367,Escalon,CA,"Escalon,CA,USA","(37.7974273, -120.9966033)",37.7974273,-120.9966033
2368,Braxton,MS,"Braxton,MS,USA","(32.0251543, -89.9703589)",32.0251543,-89.9703589
2369,San Gabriel,CA,"San Gabriel,CA,USA","(34.0991325, -118.1086041)",34.0991325,-118.1086041
2370,Bonnyman,KY,"Bonnyman,KY,USA","(37.2898169, -83.2362862)",37.2898169,-83.2362862
2371,Shirley,AR,"Shirley,AR,USA","(35.6561884, -92.3193224)",35.6561884,-92.3193224
2372,Menifee,CA,"Menifee,CA,USA","(33.6864432, -117.1770437)",33.6864432,-117.1770437
2373,Kingsport,TN,"Kingsport,TN,USA","(36.550238, -82.5594293)",36.550238,-82.5594293
2375,Hopkins County,TX,"Hopkins County,TX,USA","(33.1368252, -95.5656578)",33.1368252,-95.5656578
2376,San Leandro,CA,"San Leandro,CA,USA","(37.7249296, -122.1560768)",37.7249296,-122.1560768
2377,Rockville,MD,"Rockville,MD,USA","(39.0840054, -77.1527573)",39.0840054,-77.1527573
2378,Belmont,NH,"Belmont,NH,USA","(43.445441, -71.478424)",43.445441,-71.478424
2379,Renton,WA,"Renton,WA,USA","(47.4799078, -122.2034496)",47.4799078,-122.2034496
2380,Toppenish,WA,"Toppenish,WA,USA","(46.3775015, -120.3089383)",46.3775015,-120.3089383
2381,Centralia,WA,"Centralia,WA,USA","(46.7204489, -122.9614303)",46.7204489,-122.9614303
2382,Friendly Hills,CO,"Friendly Hills,CO,USA","(33.9536239, -118.0036759)",33.9536239,-118.0036759
2383,Ashville,OH,"Ashville,OH,USA","(39.7156186, -82.9529584)",39.7156186,-82.9529584
2384,Big Sur,CA,"Big Sur,CA,USA","(36.270241, -121.8074545)",36.270241,-121.8074545
2385,Phoenix,MD,"Phoenix,MD,USA","(39.5163872, -76.6177815)",39.5163872,-76.6177815
2386,Seminole,TX,"Seminole,TX,USA","(32.7189926, -102.6449101)",32.7189926,-102.6449101
2387,Menasha,WI,"Menasha,WI,USA","(44.2022293, -88.4465361)",44.2022293,-88.4465361
2388,Timberville,VA,"Timberville,VA,USA","(38.6390069, -78.7739112)",38.6390069,-78.7739112
2389,Sugarcreek,OH,"Sugarcreek,OH,USA","(40.50312, -81.6409582)",40.50312,-81.6409582
2390,Orangeburg,SC,"Orangeburg,SC,USA","(33.4918203, -80.8556476)",33.4918203,-80.8556476
2391,Wolfe County,KY,"Wolfe County,KY,USA","(37.7430509, -83.4868591)",37.7430509,-83.4868591
2392,Yucca Valley,CA,"Yucca Valley,CA,USA","(34.1234629, -116.4140676)",34.1234629,-116.4140676
2393,Smyrna,TN,"Smyrna,TN,USA","(35.9828413, -86.5186045)",35.9828413,-86.5186045
2394,Pearl,MS,"Pearl,MS,USA","(32.2745912, -90.1320311)",32.2745912,-90.1320311
2395,Bacliff,TX,"Bacliff,TX,USA","(29.506321, -94.987748)",29.506321,-94.987748
2396,Denton County,TX,"Denton County,TX,USA","(33.1838787, -97.1413417)",33.1838787,-97.1413417
2397,Lantana,TX,"Lantana,TX,USA","(33.094027600000004, -97.12449696030463)",33.094027600000004,-97.12449696030463
2398,Pontotoc County,MS,"Pontotoc County,MS,USA","(34.2114655, -89.0382651)",34.2114655,-89.0382651
2399,Bagley Township,MI,"Bagley Township,MI,USA","(44.97994185, -84.66644009128945)",44.97994185,-84.66644009128945
2400,Elyria,OH,"Elyria,OH,USA","(41.368251, -82.1065757)",41.368251,-82.1065757
2401,Salem,IN,"Salem,IN,USA","(38.6056131, -86.101089)",38.6056131,-86.101089
2402,Poulsbo,WA,"Poulsbo,WA,USA","(47.7391366, -122.63928)",47.7391366,-122.63928
2403,West Des Moines,IA,"West Des Moines,IA,USA","(41.5645337, -93.7595281)",41.5645337,-93.7595281
2404,Roswell,GA,"Roswell,GA,USA","(34.02332, -84.360022)",34.02332,-84.360022
2405,Mountain Grove,MO,"Mountain Grove,MO,USA","(37.137836, -92.26514100802356)",37.137836,-92.26514100802356
2406,Oak View,CA,"Oak View,CA,USA","(34.397629, -119.29989457464468)",34.397629,-119.29989457464468
2407,Ruskin,FL,"Ruskin,FL,USA","(27.701360299999997, -82.42379802430135)",27.701360299999997,-82.42379802430135
2408,Rosedale,MD,"Rosedale,MD,USA","(39.3201074, -76.5155191)",39.3201074,-76.5155191
2409,Tularosa,NM,"Tularosa,NM,USA","(33.073973, -106.0186025)",33.073973,-106.0186025
2410,Brooklyn,OH,"Brooklyn,OH,USA","(41.439754, -81.7405559)",41.439754,-81.7405559
2411,Adelanto,CA,"Adelanto,CA,USA","(34.5827699, -117.409215)",34.5827699,-117.409215
2412,Arpin,WI,"Arpin,WI,USA","(44.540516, -90.0351302)",44.540516,-90.0351302
2413,Coleman,FL,"Coleman,FL,USA","(28.8026683, -82.06154254508468)",28.8026683,-82.06154254508468
2414,Penn Hills,PA,"Penn Hills,PA,USA","(40.4729398, -79.8176723)",40.4729398,-79.8176723
2415,Chino Hills,CA,"Chino Hills,CA,USA","(33.9926803, -117.760056)",33.9926803,-117.760056
2416,Memphis,IN,"Memphis,IN,USA","(38.487836, -85.76200825998134)",38.487836,-85.76200825998134
2417,Porterdale,GA,"Porterdale,GA,USA","(33.5751146, -83.8937954)",33.5751146,-83.8937954
2418,Stone County,AR,"Stone County,AR,USA","(35.8317159, -92.1747633)",35.8317159,-92.1747633
2419,Pemberton,NJ,"Pemberton,NJ,USA","(39.971560999999994, -74.68521590760247)",39.971560999999994,-74.68521590760247
2420,Wesson,MS,"Wesson,MS,USA","(31.701277, -90.3975928)",31.701277,-90.3975928
2421,Ranburne,AL,"Ranburne,AL,USA","(33.5228885, -85.3446728)",33.5228885,-85.3446728
2422,Asbury Park,NJ,"Asbury Park,NJ,USA","(40.2203907, -74.0120817)",40.2203907,-74.0120817
2423,Ross Township,PA,"Ross Township,PA,USA","(40.5419843, -80.0114344)",40.5419843,-80.0114344
2424,Port Allen,LA,"Port Allen,LA,USA","(30.4521351, -91.2101081)",30.4521351,-91.2101081
2425,Hartford,CT,"Hartford,CT,USA","(41.764582, -72.6908547)",41.764582,-72.6908547
2426,Three Springs,PA,"Three Springs,PA,USA","(40.1950811, -77.9830565)",40.1950811,-77.9830565
2427,Sun City,SC,"Sun City,SC,USA","(32.3033442, -80.9555618)",32.3033442,-80.9555618
2428,Boyton Beach,FL,"Boyton Beach,FL,USA","(28.0807231, -82.543444)",28.0807231,-82.543444
2429,Stroudsburg,PA,"Stroudsburg,PA,USA","(40.9864261, -75.1946649)",40.9864261,-75.1946649
2430,Council Bluffs,IA,"Council Bluffs,IA,USA","(41.2621283, -95.8613912)",41.2621283,-95.8613912
2431,Jackson County,KY,"Jackson County,KY,USA","(37.4200233, -83.9913882)",37.4200233,-83.9913882
2433,Revere,MA,"Revere,MA,USA","(42.4084302, -71.0119948)",42.4084302,-71.0119948
2434,Safety Harbor,FL,"Safety Harbor,FL,USA","(27.9908529, -82.6931553)",27.9908529,-82.6931553
2435,Hanceville,AL,"Hanceville,AL,USA","(34.0606545, -86.767498)",34.0606545,-86.767498
2436,Lowell,AR,"Lowell,AR,USA","(36.2553543, -94.1307587)",36.2553543,-94.1307587
2437,Irvington,NJ,"Irvington,NJ,USA","(40.7323235, -74.2348684)",40.7323235,-74.2348684
2438,Pocahontas County,WV,"Pocahontas County,WV,USA","(38.3022233, -80.0286878)",38.3022233,-80.0286878
2439,Rifle,CO,"Rifle,CO,USA","(39.5347023, -107.7831199)",39.5347023,-107.7831199
2440,Shaler Township,PA,"Shaler Township,PA,USA","(40.5218904, -79.9616141)",40.5218904,-79.9616141
2441,Moss Point,MS,"Moss Point,MS,USA","(30.4115881, -88.5344601)",30.4115881,-88.5344601
2442,Bradley County,TN,"Bradley County,TN,USA","(35.1694469, -84.855938)",35.1694469,-84.855938
2443,Chetopa,KS,"Chetopa,KS,USA","(37.0372916, -95.0899613)",37.0372916,-95.0899613
2444,Ramseur,NC,"Ramseur,NC,USA","(35.7334711, -79.6525267)",35.7334711,-79.6525267
2445,Belton,SC,"Belton,SC,USA","(34.5228881, -82.4942948)",34.5228881,-82.4942948
2446,Formosa,AR,"Formosa,AR,USA","(35.4631338, -92.5101584)",35.4631338,-92.5101584
2447,Spokane Valley,WA,"Spokane Valley,WA,USA","(47.6571104, -117.2613936)",47.6571104,-117.2613936
2448,Springville,IN,"Springville,IN,USA","(41.68532, -86.7366913)",41.68532,-86.7366913
2449,Caledonia,WI,"Caledonia,WI,USA","(42.8077958, -87.924248)",42.8077958,-87.924248
2450,Nicholasville,KY,"Nicholasville,KY,USA","(37.8806341, -84.5729961)",37.8806341,-84.5729961
2451,Stanton,CA,"Stanton,CA,USA","(33.79410005, -117.99510059728792)",33.79410005,-117.99510059728792
2452,North Aurora,IL,"North Aurora,IL,USA","(41.8061399, -88.3272952)",41.8061399,-88.3272952
2453,Glennville,GA,"Glennville,GA,USA","(31.9365917, -81.9284501)",31.9365917,-81.9284501
2454,Cottage Grove,OR,"Cottage Grove,OR,USA","(43.7974729, -123.0588963)",43.7974729,-123.0588963
2455,El Cerrito,CA,"El Cerrito,CA,USA","(37.9154056, -122.301411)",37.9154056,-122.301411
2456,Helena,AR,"Helena,AR,USA","(34.5291, -90.59)",34.5291,-90.59
2457,Gordo,AL,"Gordo,AL,USA","(33.3201178, -87.9027962)",33.3201178,-87.9027962
2458,Salina,KS,"Salina,KS,USA","(38.8402805, -97.6114237)",38.8402805,-97.6114237
2459,Jamaica,NY,"Jamaica,NY,USA","(40.6914852, -73.8056771)",40.6914852,-73.8056771
2460,Tolleson,AZ,"Tolleson,AZ,USA","(33.4500497, -112.2593093)",33.4500497,-112.2593093
2461,Wake County,NC,"Wake County,NC,USA","(35.7979355, -78.6118311)",35.7979355,-78.6118311
2462,Brooklyn Center,MN,"Brooklyn Center,MN,USA","(45.0748543, -93.3296296)",45.0748543,-93.3296296
2463,Florence,MS,"Florence,MS,USA","(32.1534836, -90.1311971)",32.1534836,-90.1311971
2464,Caldwell,ID,"Caldwell,ID,USA","(43.6678736, -116.6894156)",43.6678736,-116.6894156
2465,Bluff City,TN,"Bluff City,TN,USA","(36.451595499999996, -82.28349655625001)",36.451595499999996,-82.28349655625001
2466,Kaukauna,WI,"Kaukauna,WI,USA","(44.2780432, -88.2720503)",44.2780432,-88.2720503
2467,Van Wert,OH,"Van Wert,OH,USA","(40.8014651, -84.600988)",40.8014651,-84.600988
2468,Rigby,ID,"Rigby,ID,USA","(43.6751937, -111.918002)",43.6751937,-111.918002
2469,East Hartford,CT,"East Hartford,CT,USA","(41.7823216, -72.6120346)",41.7823216,-72.6120346
2470,Glendora,CA,"Glendora,CA,USA","(34.1361187, -117.865339)",34.1361187,-117.865339
2471,Richfield,MN,"Richfield,MN,USA","(44.8766431, -93.2877877)",44.8766431,-93.2877877
2472,Aberdeen,WA,"Aberdeen,WA,USA","(46.975371, -123.815722)",46.975371,-123.815722
2473,Wellington,UT,"Wellington,UT,USA","(39.5424659, -110.7354344)",39.5424659,-110.7354344
2474,Loyal,WI,"Loyal,WI,USA","(44.7369073, -90.4959724)",44.7369073,-90.4959724
2475,Bracketville,TX,"Bracketville,TX,USA","(32.8067863, -96.472948)",32.8067863,-96.472948
2476,Plainview,TX,"Plainview,TX,USA","(34.1847936, -101.7068417)",34.1847936,-101.7068417
2477,Ooltewah,TN,"Ooltewah,TN,USA","(35.072036, -85.08885976005197)",35.072036,-85.08885976005197
2479,Sanger,TX,"Sanger,TX,USA","(33.3631706, -97.1739028)",33.3631706,-97.1739028
2480,Oceanside,NY,"Oceanside,NY,USA","(40.633591499999994, -73.63765271803683)",40.633591499999994,-73.63765271803683
2481,Soddy Daisy,TN,"Soddy Daisy,TN,USA","(35.2359025, -85.1907904)",35.2359025,-85.1907904
2482,Ada,OK,"Ada,OK,USA","(34.7743383, -96.6783651)",34.7743383,-96.6783651
2483,Riverton,WY,"Riverton,WY,USA","(43.0247245, -108.380727)",43.0247245,-108.380727
2484,Huntington,WV,"Huntington,WV,USA","(38.4192496, -82.445154)",38.4192496,-82.445154
2485,Richlands,NC,"Richlands,NC,USA","(34.8993298, -77.5466343)",34.8993298,-77.5466343
2486,Hartsville,SC,"Hartsville,SC,USA","(34.3740431, -80.0734005)",34.3740431,-80.0734005
2487,Lacombe,LA,"Lacombe,LA,USA","(30.3135288, -89.9431264)",30.3135288,-89.9431264
2488,Hyattsville,MD,"Hyattsville,MD,USA","(38.9529442, -76.9408647)",38.9529442,-76.9408647
2489,La Habra,CA,"La Habra,CA,USA","(33.9330156, -117.944777)",33.9330156,-117.944777
2490,Monument,CO,"Monument,CO,USA","(39.06775465, -104.86175880732664)",39.06775465,-104.86175880732664
2491,Cotter,MO,"Cotter,MO,USA","(39.647094, -94.965639)",39.647094,-94.965639
2492,Drennen,WV,"Drennen,WV,USA","(38.2706628, -80.9981574)",38.2706628,-80.9981574
2493,Elkton,KY,"Elkton,KY,USA","(36.8100425, -87.1541675)",36.8100425,-87.1541675
2494,Bridgeview,IL,"Bridgeview,IL,USA","(41.7500323, -87.8042216)",41.7500323,-87.8042216
2495,Rutland,VT,"Rutland,VT,USA","(43.6106237, -72.9726065)",43.6106237,-72.9726065
2496,Grovetown,GA,"Grovetown,GA,USA","(33.4504157, -82.1981764)",33.4504157,-82.1981764
2497,Herald,CA,"Herald,CA,USA","(38.2957474, -121.2443919)",38.2957474,-121.2443919
2498,Maryland Heights,MO,"Maryland Heights,MO,USA","(38.7150511, -90.435999)",38.7150511,-90.435999
2499,Kountze,TX,"Kountze,TX,USA","(30.3715975, -94.3124116)",30.3715975,-94.3124116
2500,Layton,UT,"Layton,UT,USA","(41.0751048, -111.9741925)",41.0751048,-111.9741925
2501,Pittsburg,OK,"Pittsburg,OK,USA","(34.927554, -95.7639966)",34.927554,-95.7639966
2502,Ethel,LA,"Ethel,LA,USA","(39.894752, -92.7379717)",39.894752,-92.7379717
2503,High Point,NC,"High Point,NC,USA","(35.9556924, -80.0053176)",35.9556924,-80.0053176
2504,Jamestown,NC,"Jamestown,NC,USA","(35.9941053, -79.9356589)",35.9941053,-79.9356589
2505,Hope Ranch,CA,"Hope Ranch,CA,USA","(34.421942, -119.7709714)",34.421942,-119.7709714
2506,Wendell,ID,"Wendell,ID,USA","(42.7757368, -114.7042168)",42.7757368,-114.7042168
2507,Sherman Oaks,CA,"Sherman Oaks,CA,USA","(34.1508718, -118.4489865)",34.1508718,-118.4489865
2508,Oakridge,OR,"Oakridge,OR,USA","(43.7466899, -122.4597412)",43.7466899,-122.4597412
2509,Warren,AR,"Warren,AR,USA","(33.6126086, -92.0645831)",33.6126086,-92.0645831
2510,Fayette,MS,"Fayette,MS,USA","(31.7115534, -91.0606607)",31.7115534,-91.0606607
2511,St. Joseph County,MI,"St. Joseph County,MI,USA","(41.9031963, -85.5356726)",41.9031963,-85.5356726
2512,Farmingdale,NJ,"Farmingdale,NJ,USA","(40.1965018, -74.1684757)",40.1965018,-74.1684757
2513,Leesburg,FL,"Leesburg,FL,USA","(28.810823, -81.8778582)",28.810823,-81.8778582
2514,Easley,SC,"Easley,SC,USA","(34.8269276, -82.5817053)",34.8269276,-82.5817053
2515,Trotwood,OH,"Trotwood,OH,USA","(39.7972788, -84.3113334)",39.7972788,-84.3113334
2516,Sweetwater,TX,"Sweetwater,TX,USA","(32.4709519, -100.4059384)",32.4709519,-100.4059384
2517,Huntington,IN,"Huntington,IN,USA","(40.8008286, -85.5018494)",40.8008286,-85.5018494
2518,Lake Lanier,GA,"Lake Lanier,GA,USA","(35.1903919, -82.2317808)",35.1903919,-82.2317808
2519,Kansas,OK,"Kansas,OK,USA","(36.2050851, -94.7977277)",36.2050851,-94.7977277
2520,Dalton,GA,"Dalton,GA,USA","(34.7691867, -84.9702475)",34.7691867,-84.9702475
2521,Imperial County,CA,"Imperial County,CA,USA","(33.0305487, -115.3595666)",33.0305487,-115.3595666
2522,Creek County,OK,"Creek County,OK,USA","(35.8830723, -96.3835476)",35.8830723,-96.3835476
2523,Walloon Lake,MI,"Walloon Lake,MI,USA","(45.2661206, -84.9336597)",45.2661206,-84.9336597
2524,Madison,AL,"Madison,AL,USA","(34.7736807, -86.5675095)",34.7736807,-86.5675095
2525,Ona,WV,"Ona,WV,USA","(38.4248088, -82.2132003)",38.4248088,-82.2132003
2526,Bascom,FL,"Bascom,FL,USA","(30.927965, -85.1185405)",30.927965,-85.1185405
2527,Pearson,GA,"Pearson,GA,USA","(31.297703, -82.8523668)",31.297703,-82.8523668
2528,Dexter,KY,"Dexter,KY,USA","(36.7428328, -88.2964248)",36.7428328,-88.2964248
2529,Parkland,WA,"Parkland,WA,USA","(47.140241, -122.44163130607836)",47.140241,-122.44163130607836
2530,Sunland Park,NM,"Sunland Park,NM,USA","(31.796496, -106.5799891)",31.796496,-106.5799891
2531,Two Rivers,WI,"Two Rivers,WI,USA","(44.1538845, -87.5692479)",44.1538845,-87.5692479
2532,East Cleveland,OH,"East Cleveland,OH,USA","(41.5331066, -81.5790137)",41.5331066,-81.5790137
2533,Pettis County,MO,"Pettis County,MO,USA","(38.7346291, -93.2991713)",38.7346291,-93.2991713
2534,Leon,WI,"Leon,WI,USA","(43.8774673, -90.8301331)",43.8774673,-90.8301331
2535,Henryetta,OK,"Henryetta,OK,USA","(35.4399264, -95.9819194)",35.4399264,-95.9819194
2536,Wadsworth,OH,"Wadsworth,OH,USA","(41.0256101, -81.7298519)",41.0256101,-81.7298519
2537,Conyers,GA,"Conyers,GA,USA","(33.6676103, -84.0176904)",33.6676103,-84.0176904
2538,Ashtabula Township,OH,"Ashtabula Township,OH,USA","(41.865054, -80.789809)",41.865054,-80.789809
2539,Lincolnton,NC,"Lincolnton,NC,USA","(35.473745, -81.2545251)",35.473745,-81.2545251
2540,Cedar City,UT,"Cedar City,UT,USA","(37.6774238, -113.0618277)",37.6774238,-113.0618277
2541,Wilson,NC,"Wilson,NC,USA","(35.7059114, -77.9175714)",35.7059114,-77.9175714
2542,Mandarin,FL,"Mandarin,FL,USA","(30.1605186, -81.6592596)",30.1605186,-81.6592596
2543,Westborough,MA,"Westborough,MA,USA","(42.2694308, -71.6129907)",42.2694308,-71.6129907
2544,Alliance,OH,"Alliance,OH,USA","(40.9153362, -81.1059309)",40.9153362,-81.1059309
2545,Franklin County,WA,"Franklin County,WA,USA","(42.7285907, -93.2513168)",42.7285907,-93.2513168
2546,West Kewaunee,WI,"West Kewaunee,WI,USA","(44.521282, -87.6301086)",44.521282,-87.6301086
2547,Des Plaines,IL,"Des Plaines,IL,USA","(42.0415823, -87.8873916)",42.0415823,-87.8873916
2548,Preston,ID,"Preston,ID,USA","(42.0963133, -111.8766173)",42.0963133,-111.8766173
2549,Dahlonega,GA,"Dahlonega,GA,USA","(34.5328484, -83.9845723)",34.5328484,-83.9845723
2550,Black Diamond,WA,"Black Diamond,WA,USA","(47.3083078, -122.0037583)",47.3083078,-122.0037583
2551,Elizabethtown,NC,"Elizabethtown,NC,USA","(34.6293372, -78.6052899)",34.6293372,-78.6052899
2552,Gaines Township,MI,"Gaines Township,MI,USA","(42.8116312, -85.6045246305587)",42.8116312,-85.6045246305587
2553,Sparks,MD,"Sparks,MD,USA","(39.5303908, -76.6458407)",39.5303908,-76.6458407
2554,Barton County,MO,"Barton County,MO,USA","(37.5040024, -94.3620755)",37.5040024,-94.3620755
2555,Jim Thorpe,PA,"Jim Thorpe,PA,USA","(40.8759235, -75.7324127)",40.8759235,-75.7324127
2556,Lewes,DE,"Lewes,DE,USA","(38.7745565, -75.1393498)",38.7745565,-75.1393498
2557,Watkins,CO,"Watkins,CO,USA","(39.7443406, -104.6031986)",39.7443406,-104.6031986
2558,Eatonville,WA,"Eatonville,WA,USA","(46.8682516, -122.2700681)",46.8682516,-122.2700681
2559,Secaucus,NJ,"Secaucus,NJ,USA","(40.7899291, -74.0566735)",40.7899291,-74.0566735
2560,Morrow,GA,"Morrow,GA,USA","(33.5831662, -84.3393683)",33.5831662,-84.3393683
2561,Hanover Township,PA,"Hanover Township,PA,USA","(41.203213000000005, -75.92334213828693)",41.203213000000005,-75.92334213828693
2562,Daytona Beach,FL,"Daytona Beach,FL,USA","(29.2108147, -81.0228331)",29.2108147,-81.0228331
2563,Avon,CO,"Avon,CO,USA","(39.6329025, -106.47118380785467)",39.6329025,-106.47118380785467
2564,Marshall,TX,"Marshall,TX,USA","(32.5447756, -94.3661004)",32.5447756,-94.3661004
2565,Miramar,FL,"Miramar,FL,USA","(25.975911449999998, -80.33472128115224)",25.975911449999998,-80.33472128115224
2566,Bentonville,AR,"Bentonville,AR,USA","(36.3728538, -94.2088172)",36.3728538,-94.2088172
2567,Nokomis,FL,"Nokomis,FL,USA","(27.1192213, -82.4442629)",27.1192213,-82.4442629
2568,St. Helena Parish,LA,"St. Helena Parish,LA,USA","(30.8080103, -90.6932182)",30.8080103,-90.6932182
2569,Andrews,SC,"Andrews,SC,USA","(33.451278, -79.5608971)",33.451278,-79.5608971
2570,Beloit,WI,"Beloit,WI,USA","(42.5083272, -89.031784)",42.5083272,-89.031784
2571,Jersey City,NJ,"Jersey City,NJ,USA","(40.7281575, -74.0776417)",40.7281575,-74.0776417
2572,Semmes,AL,"Semmes,AL,USA","(30.778688, -88.2588427)",30.778688,-88.2588427
2573,Arietta,NY,"Arietta,NY,USA","(43.246203, -74.51786)",43.246203,-74.51786
2574,Nelson Township,PA,"Nelson Township,PA,USA","(41.9784068, -77.2360878)",41.9784068,-77.2360878
2575,Washita County,OK,"Washita County,OK,USA","(35.2917033, -98.9966972)",35.2917033,-98.9966972
2576,Ozark,AL,"Ozark,AL,USA","(31.4584764, -85.6405865)",31.4584764,-85.6405865
2577,Redford Township,MI,"Redford Township,MI,USA","(42.3945469, -83.2953927)",42.3945469,-83.2953927
2578,Smith County,TN,"Smith County,TN,USA","(36.2549331, -85.9741567918973)",36.2549331,-85.9741567918973
2579,Davis,CA,"Davis,CA,USA","(38.545379, -121.7445835)",38.545379,-121.7445835
2580,Brentwood,NY,"Brentwood,NY,USA","(40.7810749, -73.2424884)",40.7810749,-73.2424884
2581,Randolph County,IN,"Randolph County,IN,USA","(40.1560108, -85.011566)",40.1560108,-85.011566
2582,Emery County,UT,"Emery County,UT,USA","(38.9844774, -110.8038549)",38.9844774,-110.8038549
2583,Ithaca,NY,"Ithaca,NY,USA","(42.4396039, -76.4968019)",42.4396039,-76.4968019
2584,Bryant,AR,"Bryant,AR,USA","(34.5959265, -92.4890469)",34.5959265,-92.4890469
